frame_file,frame_idx,class,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2
frame_00230.jpg,230,sports ball,0.31999000906944275,381.3025,693.95654,413.5509,727.3589
frame_00231.jpg,231,sports ball,0.766976535320282,381.9687,694.8487,413.47296,726.70355
frame_00231.jpg,231,sports ball,0.2849329113960266,292.74408,693.86194,325.25903,726.43835
frame_00232.jpg,232,sports ball,0.8049100041389465,382.3089,695.19415,413.57654,726.50824
frame_00232.jpg,232,sports ball,0.42046302556991577,293.3294,694.63574,324.6928,726.23364
frame_00232.jpg,232,sports ball,0.2576444447040558,338.33755,695.29236,368.45084,726.5831
frame_00233.jpg,233,sports ball,0.8044381141662598,382.47528,695.34973,413.57745,726.55994
frame_00233.jpg,233,sports ball,0.3507126569747925,293.58255,694.8922,324.17166,726.1
frame_00234.jpg,234,sports ball,0.7919056415557861,382.48706,695.14777,413.56824,726.6468
frame_00234.jpg,234,sports ball,0.302691787481308,293.8827,695.3097,324.2339,725.9115
frame_00234.jpg,234,sports ball,0.25624915957450867,338.64703,695.78613,368.29468,726.1355
frame_00235.jpg,235,sports ball,0.7839653491973877,382.71576,695.41626,413.33746,726.3744
frame_00236.jpg,236,sports ball,0.783933699131012,382.80682,695.49524,413.27765,726.3373
frame_00237.jpg,237,sports ball,0.7415737509727478,382.7234,695.54034,413.28503,726.4062
frame_00238.jpg,238,sports ball,0.7016026377677917,382.589,695.47266,413.3562,726.44104
frame_00239.jpg,239,sports ball,0.713606595993042,382.5877,695.4246,413.38654,726.39813
frame_00240.jpg,240,sports ball,0.73409503698349,382.66876,695.4077,413.34662,726.3678
frame_00241.jpg,241,sports ball,0.7274222373962402,382.61865,695.40796,413.39313,726.36426
frame_00242.jpg,242,sports ball,0.7162503600120544,382.70483,695.3972,413.34082,726.34766
frame_00243.jpg,243,sports ball,0.7167208790779114,382.79523,695.4064,413.35132,726.37305
frame_00244.jpg,244,sports ball,0.7161122560501099,382.78384,695.40125,413.3441,726.3749
frame_00245.jpg,245,sports ball,0.7142091393470764,382.7874,695.4038,413.3448,726.38525
frame_00246.jpg,246,sports ball,0.7115750908851624,382.79443,695.3844,413.34943,726.3899
frame_00247.jpg,247,sports ball,0.7149568796157837,382.7726,695.3872,413.33615,726.4199
frame_00248.jpg,248,sports ball,0.7135496139526367,382.77267,695.3861,413.32742,726.411
frame_00249.jpg,249,sports ball,0.71128249168396,382.7535,695.38,413.31546,726.43005
frame_00250.jpg,250,sports ball,0.7178390026092529,382.76135,695.4309,413.2915,726.3855
frame_00251.jpg,251,sports ball,0.7152566909790039,382.74136,695.42566,413.33286,726.4005
frame_00252.jpg,252,sports ball,0.7157034873962402,382.73724,695.4276,413.33624,726.39905
frame_00253.jpg,253,sports ball,0.7147201895713806,382.73926,695.4339,413.32764,726.40326
frame_00254.jpg,254,sports ball,0.712268590927124,382.73376,695.43854,413.35358,726.472
frame_00255.jpg,255,sports ball,0.7141238451004028,382.75867,695.4402,413.3545,726.5032
frame_00256.jpg,256,sports ball,0.7142865657806396,382.75558,695.44214,413.35464,726.5039
frame_00257.jpg,257,sports ball,0.7139543890953064,382.76068,695.4416,413.35614,726.5058
frame_00258.jpg,258,sports ball,0.7133675813674927,382.7567,695.45215,413.37024,726.4956
frame_00259.jpg,259,sports ball,0.7139824032783508,382.74905,695.4503,413.3323,726.5084
frame_00260.jpg,260,sports ball,0.7140777111053467,382.74377,695.4527,413.33057,726.50653
frame_00261.jpg,261,sports ball,0.713609516620636,382.7458,695.45544,413.33185,726.5082
frame_00262.jpg,262,sports ball,0.7135474681854248,382.73602,695.4416,413.34833,726.5042
frame_00263.jpg,263,sports ball,0.7134336829185486,382.73615,695.44165,413.34833,726.5039
frame_00264.jpg,264,sports ball,0.713434100151062,382.73615,695.4416,413.34833,726.50397
frame_00265.jpg,265,sports ball,0.713432252407074,382.73615,695.4416,413.34833,726.50397
frame_00266.jpg,266,sports ball,0.7135769724845886,382.73633,695.44147,413.34827,726.50385
frame_00267.jpg,267,sports ball,0.7135792374610901,382.73633,695.4415,413.34827,726.5038
frame_00268.jpg,268,sports ball,0.7135794162750244,382.73633,695.4415,413.34827,726.5038
frame_00269.jpg,269,sports ball,0.7135792374610901,382.73633,695.4415,413.34827,726.5038
frame_00270.jpg,270,sports ball,0.7135793566703796,382.73633,695.4415,413.34827,726.5038
frame_00271.jpg,271,sports ball,0.7135796546936035,382.73633,695.4415,413.34827,726.5038
frame_00272.jpg,272,sports ball,0.7135793566703796,382.73633,695.4415,413.34827,726.5038
frame_00273.jpg,273,sports ball,0.713578999042511,382.73633,695.4415,413.34827,726.5038
frame_00274.jpg,274,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00275.jpg,275,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00276.jpg,276,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00277.jpg,277,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00278.jpg,278,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00279.jpg,279,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
frame_00280.jpg,280,sports ball,0.7135775089263916,382.73633,695.4415,413.34827,726.5038
